rotors,rotor,nrevs_ave,nrevs_tot,corrotating,doR,J,ReD07,CT_mean,CT_std,CQ_mean,CQ_std,eta_mean,eta_std,nelements,nsteps_per_rev,xfoil,sigmafactor,conv_file,args_file,doR_ref,CT_mean_ref,CT_std_ref,CQ_mean_ref,CQ_std_ref,eta_mean_ref,eta_std_ref,normCT_mean,normCT_std,normCQ_mean,normCQ_std,normeta_mean,normeta_std
2,2,3,8,true,0.3,0.25,500000.0,0.06821617511997399,0.0007472648695077631,0.007782136930577452,6.245506833269745e-5,0.3487699609426888,0.001172949504423265,15,72,true,2.0,0013_apc10x7_n15_nsteps72_Re500e05_J0250_2cor_d0300_convergence.csv,0013_apc10x7_n15_nsteps72_Re500e05_J0250_2cor_d0300,2.0,0.06842105519061453,0.0002790293335723861,0.007792088265748298,2.1171069625300552e-5,0.3493772793883086,0.0005881440030807358,0.9970055990795558,2.6780871385119327,0.9987228923965621,2.95001950482749,0.9982617116754613,1.994323666107757
2,1,3,8,false,0.3,0.25,500000.0,0.06831698139471816,0.0009423570730451305,0.007770489415936368,7.165269853133241e-5,0.3498026072700728,0.0017487413801622771,15,72,true,2.0,0013_apc10x7_n15_nsteps72_Re500e05_J0250_2cou_d0300_convergence.csv,0013_apc10x7_n15_nsteps72_Re500e05_J0250_2cou_d0300,2.0,0.06823255396460373,0.0002729285058322173,0.007773544111902109,2.1496468488035928e-5,0.3492459805454825,0.00053985662828418,1.0012373482334873,3.452761631371859,0.9996070394762326,3.3332311570717503,1.0015937956500485,3.239269999741008
2,2,3,8,false,0.3,0.25,500000.0,0.0683169814093667,0.0009423570739054355,0.007770489416854522,7.16526985230761e-5,0.34980260730372503,0.0017487413879637434,15,72,true,2.0,0013_apc10x7_n15_nsteps72_Re500e05_J0250_2cou_d0300_convergence.csv,0013_apc10x7_n15_nsteps72_Re500e05_J0250_2cou_d0300,2.0,0.06823255397238745,0.0002729285071850304,0.007773544112365813,2.1496468581431634e-5,0.3492459805644812,0.0005398566329566195,1.0012373483339554,3.4527616174098283,0.9996070395347172,3.3332311422057836,1.0015937956919194,3.2392699861562404
2,1,3,8,true,0.3,0.35,500000.0,0.05651427454072389,0.0005394491032238415,0.007056101688262123,4.9770277370029207e-5,0.44614297174968487,0.00116839352150683,15,72,true,2.0,0013_apc10x7_n15_nsteps72_Re500e05_J0350_2cor_d0300_convergence.csv,0013_apc10x7_n15_nsteps72_Re500e05_J0350_2cor_d0300,2.0,0.056612028453911625,0.00018547843343614092,0.007062640739599154,1.6159929169560834e-5,0.44650763057334864,0.0005224186234210157,0.9982732660203597,2.9084195570886706,0.9990741350752322,3.0798573958961093,0.9991833088648552,2.2365081739538692
2,2,3,8,true,0.3,0.35,500000.0,0.056514274540729534,0.0005394491032317194,0.0070561016882625,4.9770277370619006e-5,0.4461429717497054,0.001168393521526735,15,72,true,2.0,0013_apc10x7_n15_nsteps72_Re500e05_J0350_2cor_d0300_convergence.csv,0013_apc10x7_n15_nsteps72_Re500e05_J0350_2cor_d0300,2.0,0.05661202845392848,0.00018547843344012826,0.007062640739599676,1.6159929169954888e-5,0.4465076305734485,0.0005224186234239167,0.9982732660201621,2.9084195570686204,0.9990741350752118,3.079857395857506,0.9991833088646778,2.2365081739795514
2,1,3,8,false,0.3,0.35,500000.0,0.056672442728488995,0.0007877873392911225,0.007063105557184683,6.595000453122466e-5,0.4469368296705825,0.0020760424363662796,15,72,true,2.0,0013_apc10x7_n15_nsteps72_Re500e05_J0350_2cou_d0300_convergence.csv,0013_apc10x7_n15_nsteps72_Re500e05_J0350_2cou_d0300,2.0,0.056515390735977014,0.00020475710631501063,0.007050858221386459,1.842545888675241e-5,0.446490164754517,0.0005482040284254074,1.0027789242977312,3.847423679054846,1.0017369993004648,3.5792869494632553,1.001000391388937,3.7869886551714043
2,2,3,8,false,0.3,0.35,500000.0,0.05667244272849515,0.0007877873392746449,0.0070631055571852034,6.595000452984142e-5,0.446936829670599,0.0020760424363259282,15,72,true,2.0,0013_apc10x7_n15_nsteps72_Re500e05_J0350_2cou_d0300_convergence.csv,0013_apc10x7_n15_nsteps72_Re500e05_J0350_2cou_d0300,2.0,0.056515390735933174,0.00020475710630227836,0.007050858221383352,1.8425458886247622e-5,0.4464901647543675,0.0005482040283583344,1.002778924298618,3.8474236792136143,1.00173699930098,3.579286949486242,1.0010003913893093,3.786988655561137
2,1,3,8,true,0.1,0.45,1.0e6,0.07479193508984949,0.0015584372565732728,0.008045023506328288,0.00010950707575936741,0.6657607341866414,0.004999475174935989,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re100e06_J0450_2cor_d0100_convergence.csv,0014_apc10x7_n15_nsteps72_Re100e06_J0450_2cor_d0100,2.0,0.0747569799861467,0.00033281113977517046,0.008031856807615551,2.3918988600644425e-5,0.666601941932451,0.0010158405340496455,1.000467583143531,4.682647514821981,1.001639309443397,4.578248586832684,0.9987380658637581,4.921515737323057
2,2,3,8,true,0.1,0.45,1.0e6,0.07479193508989362,0.0015584372565987002,0.008045023506330354,0.00010950707575981776,0.6657607341868611,0.004999475175117412,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re100e06_J0450_2cor_d0100_convergence.csv,0014_apc10x7_n15_nsteps72_Re100e06_J0450_2cor_d0100,2.0,0.07475697999119876,0.00033281113811670787,0.00803185680783783,2.3918988517387978e-5,0.6666019419590871,0.0010158405270109675,1.0004675830765097,4.682647538232925,1.0016393094159344,4.578248602787332,0.9987380658241802,4.921515771602441
2,1,3,8,false,0.1,0.45,1.0e6,0.0751850939601237,0.0023546910832712604,0.00806718645386027,0.00014907520539181,0.6673330550685097,0.008900219877458529,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re100e06_J0450_2cou_d0100_convergence.csv,0014_apc10x7_n15_nsteps72_Re100e06_J0450_2cou_d0100,2.0,0.07472744543062751,0.00028699708866252973,0.00802780688283506,2.092633058900567e-5,0.6666755126432043,0.0008559242177755876,1.0061242362409009,8.204581775531747,1.0049053959069953,7.123810108884141,1.0009863005507706,10.398373702509318
